order_id,order_date,customer_name,region,city,product_name,category,subcategory,quantity,unit_price,total_amount,payment_method,channel,status
ORD-2023000746,2024-09-14,Customer_127,Central,Zhengzhou,Galaxy S24,Electronics,Smartphones,3,989.24,2967.72,COD,Phone,Processing
ORD-2023000747,2025-08-25,Customer_32,North,Beijing,AirPods Pro,Electronics,Headphones,3,234.07,702.21,WeChat Pay,Phone,Processing
ORD-2023000748,2024-07-21,Customer_127,West,Xi'an,Data Science 101,Books,Non-Fiction,2,42.92,85.84,Credit Card,Third-party,Shipped
ORD-2023000749,2025-09-01,Customer_178,Central,Zhengzhou,LED Floor Lamp,Home & Garden,Lighting,4,98.83,395.32,Credit Card,Store,Returned
ORD-2023000750,2023-10-27,Customer_82,Central,Wuhan,Running Shoes Pro,Sports,Running,2,152.65,305.3,Bank Transfer,Website,Shipped
ORD-2023000751,2024-12-30,Customer_13,South,Shenzhen,Running Shoes Pro,Sports,Running,3,145.4,436.2,WeChat Pay,Store,Returned
ORD-2023000752,2023-12-09,Customer_140,North,Shenyang,iPad Air,Electronics,Tablets,2,646.56,1293.12,WeChat Pay,Store,Shipped
ORD-2023000753,2024-12-21,Customer_37,East,Nanjing,Dark Chocolate Box,Food & Beverage,Snacks,3,13.17,39.51,Credit Card,Website,Returned
ORD-2023000754,2023-11-30,Customer_27,East,Hangzhou,Wool Scarf,Clothing,Accessories,4,37.13,148.52,Alipay,Website,Returned
ORD-2023000755,2025-12-12,Customer_137,South,Shenzhen,Ceramic Mug Set,Home & Garden,Kitchenware,5,30.65,153.25,COD,App,Cancelled
ORD-2023000756,2025-09-09,Customer_90,West,Chengdu,ThinkPad X1,Electronics,Laptops,2,1576.71,3153.42,WeChat Pay,Store,Processing
ORD-2023000757,2024-09-15,Customer_8,West,Xi'an,Standing Desk,Home & Garden,Furniture,3,449.93,1349.79,Credit Card,Website,Processing
ORD-2023000758,2023-09-24,Customer_21,South,Xiamen,Canon EOS R6,Electronics,Cameras,3,2218.12,6654.36,Bank Transfer,App,Completed
ORD-2023000759,2023-03-09,Customer_169,North,Tianjin,Silk Dress,Clothing,Women's Wear,1,117.25,117.25,COD,Third-party,Completed
ORD-2023000760,2023-01-22,Customer_194,West,Chengdu,Running Shoes Pro,Sports,Running,1,129.61,129.61,Credit Card,App,Returned
ORD-2023000761,2023-03-01,Customer_24,South,Xiamen,iPad Air,Electronics,Tablets,2,629.66,1259.32,Alipay,Store,Returned
ORD-2023000762,2024-05-10,Customer_130,East,Hangzhou,Sony WH-1000XM5,Electronics,Headphones,5,378.4,1892.0,COD,App,Completed
ORD-2023000763,2024-07-31,Customer_44,Central,Wuhan,Standing Desk,Home & Garden,Furniture,2,531.31,1062.62,COD,App,Completed
ORD-2023000764,2024-01-15,Customer_113,South,Xiamen,Dark Chocolate Box,Food & Beverage,Snacks,4,14.39,57.56,Credit Card,Website,Shipped
ORD-2023000765,2023-08-20,Customer_195,West,Chongqing,iPad Air,Electronics,Tablets,5,550.04,2750.2,WeChat Pay,App,Cancelled
ORD-2023000766,2024-08-13,Customer_143,North,Shenyang,AirPods Pro,Electronics,Headphones,4,268.59,1074.36,Credit Card,App,Shipped
ORD-2023000767,2024-09-30,Customer_176,West,Chengdu,Denim Jacket,Clothing,Men's Wear,3,77.98,233.94,Bank Transfer,Website,Returned
ORD-2023000768,2025-09-01,Customer_174,West,Chongqing,Silk Dress,Clothing,Women's Wear,2,142.81,285.62,WeChat Pay,Website,Completed
ORD-2023000769,2023-06-24,Customer_31,West,Xi'an,ThinkPad X1,Electronics,Laptops,4,1373.0,5492.0,Alipay,Phone,Cancelled
ORD-2023000770,2024-02-12,Customer_87,Central,Wuhan,Sony WH-1000XM5,Electronics,Headphones,1,334.73,334.73,Alipay,Third-party,Cancelled
ORD-2023000771,2024-07-13,Customer_194,North,Beijing,Silk Dress,Clothing,Women's Wear,4,120.43,481.72,Bank Transfer,Store,Cancelled
ORD-2023000772,2025-07-20,Customer_28,Central,Zhengzhou,Wool Scarf,Clothing,Accessories,5,36.41,182.05,Credit Card,Store,Cancelled
ORD-2023000773,2023-04-19,Customer_18,West,Chengdu,Data Science 101,Books,Non-Fiction,2,42.94,85.88,Bank Transfer,App,Processing
ORD-2023000774,2023-07-17,Customer_195,West,Xi'an,Organic Coffee Beans,Food & Beverage,Beverages,3,17.91,53.73,Credit Card,Third-party,Cancelled
ORD-2023000775,2024-06-19,Customer_139,West,Chengdu,Yoga Mat Premium,Sports,Yoga,4,48.86,195.44,WeChat Pay,Third-party,Returned
ORD-2023000776,2024-10-06,Customer_97,North,Beijing,Silk Dress,Clothing,Women's Wear,1,124.5,124.5,Bank Transfer,Phone,Completed
ORD-2023000777,2023-12-03,Customer_126,North,Beijing,Ceramic Mug Set,Home & Garden,Kitchenware,3,32.35,97.05,Bank Transfer,Website,Shipped
ORD-2023000778,2025-08-20,Customer_122,West,Chongqing,ThinkPad X1,Electronics,Laptops,5,1472.46,7362.3,COD,Website,Returned
ORD-2023000779,2025-02-12,Customer_158,North,Tianjin,Running Shoes Pro,Sports,Running,4,153.07,612.28,WeChat Pay,Store,Shipped
ORD-2023000780,2025-01-20,Customer_90,North,Beijing,LED Floor Lamp,Home & Garden,Lighting,1,79.07,79.07,COD,App,Shipped
ORD-2023000781,2025-04-23,Customer_90,West,Chengdu,Silk Dress,Clothing,Women's Wear,3,148.04,444.12,Credit Card,Website,Processing
ORD-2023000782,2023-05-15,Customer_79,South,Xiamen,Yoga Mat Premium,Sports,Yoga,5,42.9,214.5,Credit Card,Store,Processing
ORD-2023000783,2025-05-15,Customer_146,North,Shenyang,Camping Tent 4P,Sports,Outdoor,1,295.49,295.49,COD,Phone,Shipped
ORD-2023000784,2024-10-10,Customer_97,North,Shenyang,Wool Scarf,Clothing,Accessories,5,33.41,167.05,COD,Phone,Shipped
ORD-2023000785,2024-02-26,Customer_87,Central,Wuhan,Wool Scarf,Clothing,Accessories,1,41.23,41.23,Bank Transfer,Third-party,Shipped
ORD-2023000786,2024-02-18,Customer_128,South,Xiamen,Yoga Mat Premium,Sports,Yoga,3,55.9,167.7,Credit Card,Third-party,Processing
ORD-2023000787,2025-04-03,Customer_58,East,Hangzhou,Galaxy S24,Electronics,Smartphones,3,1032.83,3098.49,COD,App,Returned
ORD-2023000788,2025-12-23,Customer_122,North,Shenyang,Camping Tent 4P,Sports,Outdoor,3,260.18,780.54,Bank Transfer,Website,Shipped
ORD-2023000789,2025-06-05,Customer_170,North,Shenyang,Yoga Mat Premium,Sports,Yoga,5,53.47,267.35,COD,Store,Processing
ORD-2023000790,2024-01-05,Customer_5,West,Chongqing,Running Shoes Pro,Sports,Running,5,149.69,748.45,COD,Website,Returned
ORD-2023000791,2025-12-27,Customer_158,West,Chengdu,Organic Coffee Beans,Food & Beverage,Beverages,4,18.6,74.4,Bank Transfer,Third-party,Completed
ORD-2023000792,2023-11-05,Customer_192,Central,Wuhan,Dumbbell Set 20kg,Sports,Fitness Equipment,4,79.59,318.36,WeChat Pay,Phone,Cancelled
ORD-2023000793,2024-06-30,Customer_74,East,Shanghai,Data Science 101,Books,Non-Fiction,2,55.18,110.36,Alipay,Store,Returned
ORD-2023000794,2023-02-26,Customer_63,South,Guangzhou,Canon EOS R6,Electronics,Cameras,1,2236.58,2236.58,WeChat Pay,Phone,Cancelled
ORD-2023000795,2024-07-12,Customer_35,Central,Zhengzhou,Silk Dress,Clothing,Women's Wear,1,117.47,117.47,Credit Card,Store,Shipped
ORD-2023000796,2025-09-22,Customer_6,Central,Wuhan,Data Science 101,Books,Non-Fiction,1,56.95,56.95,Credit Card,App,Shipped
ORD-2023000797,2023-07-04,Customer_102,Central,Zhengzhou,MacBook Air,Electronics,Laptops,4,1341.72,5366.88,Alipay,Website,Completed
ORD-2023000798,2025-12-11,Customer_65,Central,Changsha,Standing Desk,Home & Garden,Furniture,1,502.29,502.29,Bank Transfer,App,Processing
ORD-2023000799,2025-03-09,Customer_192,Central,Wuhan,Camping Tent 4P,Sports,Outdoor,3,328.81,986.43,Alipay,Phone,Processing
ORD-2023000800,2025-06-19,Customer_105,South,Shenzhen,Sony WH-1000XM5,Electronics,Headphones,2,398.2,796.4,WeChat Pay,Third-party,Completed
ORD-2023000801,2025-05-17,Customer_122,West,Xi'an,Dumbbell Set 20kg,Sports,Fitness Equipment,1,84.1,84.1,Alipay,Store,Processing
ORD-2023000802,2023-02-13,Customer_166,East,Hangzhou,Dark Chocolate Box,Food & Beverage,Snacks,3,16.44,49.32,COD,App,Completed
ORD-2023000803,2025-01-13,Customer_176,South,Guangzhou,Ceramic Mug Set,Home & Garden,Kitchenware,4,27.34,109.36,Credit Card,Third-party,Processing
ORD-2023000804,2024-06-07,Customer_78,West,Chongqing,iPhone 15,Electronics,Smartphones,4,1127.12,4508.48,Credit Card,Website,Shipped
ORD-2023000805,2025-04-12,Customer_9,South,Shenzhen,Leather Boots,Clothing,Footwear,3,177.1,531.3,WeChat Pay,App,Cancelled
ORD-2023000806,2023-07-25,Customer_42,West,Xi'an,Silk Dress,Clothing,Women's Wear,3,137.41,412.23,WeChat Pay,Third-party,Completed
ORD-2023000807,2025-07-17,Customer_178,East,Hangzhou,The Great Novel,Books,Fiction,5,26.77,133.85,Credit Card,App,Processing
ORD-2023000808,2024-09-17,Customer_81,West,Xi'an,AirPods Pro,Electronics,Headphones,1,241.58,241.58,COD,App,Completed
ORD-2023000809,2025-04-20,Customer_82,South,Shenzhen,Standing Desk,Home & Garden,Furniture,2,550.94,1101.88,Bank Transfer,Phone,Processing
ORD-2023000810,2024-07-31,Customer_51,East,Shanghai,Organic Coffee Beans,Food & Beverage,Beverages,5,21.95,109.75,Credit Card,Phone,Shipped
ORD-2023000811,2023-02-17,Customer_143,South,Guangzhou,Denim Jacket,Clothing,Men's Wear,5,72.47,362.35,COD,Website,Completed
ORD-2023000812,2025-05-28,Customer_154,West,Chengdu,Running Shoes Pro,Sports,Running,2,128.88,257.76,WeChat Pay,Website,Completed
ORD-2023000813,2025-12-12,Customer_112,East,Shanghai,LED Floor Lamp,Home & Garden,Lighting,1,76.03,76.03,Bank Transfer,Phone,Completed
ORD-2023000814,2024-06-29,Customer_74,South,Xiamen,iPad Air,Electronics,Tablets,2,679.16,1358.32,Bank Transfer,Phone,Processing
ORD-2023000815,2024-08-02,Customer_187,West,Chengdu,The Great Novel,Books,Fiction,2,28.7,57.4,Alipay,Phone,Processing
ORD-2023000816,2024-04-27,Customer_159,West,Chengdu,iPhone 15,Electronics,Smartphones,3,1141.7,3425.1,Bank Transfer,Website,Shipped
ORD-2023000817,2025-08-18,Customer_35,Central,Changsha,Data Science 101,Books,Non-Fiction,4,43.78,175.12,WeChat Pay,Phone,Processing
ORD-2023000818,2023-07-15,Customer_143,West,Xi'an,Silk Dress,Clothing,Women's Wear,5,119.57,597.85,Credit Card,App,Shipped
ORD-2023000819,2023-04-04,Customer_2,South,Guangzhou,Dumbbell Set 20kg,Sports,Fitness Equipment,5,100.73,503.65,WeChat Pay,Third-party,Returned
ORD-2023000820,2023-03-26,Customer_149,West,Chongqing,Denim Jacket,Clothing,Men's Wear,3,70.28,210.84,Alipay,Store,Processing
ORD-2023000821,2024-10-11,Customer_182,Central,Zhengzhou,Camping Tent 4P,Sports,Outdoor,4,265.98,1063.92,COD,Phone,Processing
ORD-2023000822,2025-10-19,Customer_72,East,Shanghai,Camping Tent 4P,Sports,Outdoor,1,341.92,341.92,WeChat Pay,Phone,Shipped
ORD-2023000823,2023-12-04,Customer_81,East,Nanjing,Running Shoes Pro,Sports,Running,5,140.64,703.2,Bank Transfer,Website,Returned
ORD-2023000824,2024-01-11,Customer_10,West,Chengdu,iPad Air,Electronics,Tablets,2,518.96,1037.92,Bank Transfer,Store,Processing
ORD-2023000825,2024-12-31,Customer_182,West,Chongqing,ThinkPad X1,Electronics,Laptops,4,1206.27,4825.08,COD,Phone,Cancelled
ORD-2023000826,2024-02-22,Customer_73,West,Chengdu,AirPods Pro,Electronics,Headphones,1,237.77,237.77,Alipay,Website,Returned
ORD-2023000827,2023-01-09,Customer_135,East,Nanjing,Organic Coffee Beans,Food & Beverage,Beverages,5,18.27,91.35,COD,Website,Cancelled
ORD-2023000828,2023-02-23,Customer_73,North,Beijing,Wool Scarf,Clothing,Accessories,1,43.53,43.53,Credit Card,Phone,Shipped
ORD-2023000829,2025-07-31,Customer_182,Central,Wuhan,Camping Tent 4P,Sports,Outdoor,2,256.74,513.48,Bank Transfer,Phone,Shipped
ORD-2023000830,2025-07-16,Customer_84,Central,Changsha,iPhone 15,Electronics,Smartphones,3,1139.79,3419.37,COD,Website,Processing
ORD-2023000831,2023-05-25,Customer_141,North,Shenyang,Yoga Mat Premium,Sports,Yoga,3,53.38,160.14,COD,Phone,Completed
ORD-2023000832,2025-03-27,Customer_23,West,Chongqing,Sony WH-1000XM5,Electronics,Headphones,2,397.69,795.38,Credit Card,Website,Processing
ORD-2023000833,2025-10-02,Customer_111,West,Chongqing,Yoga Mat Premium,Sports,Yoga,2,43.42,86.84,WeChat Pay,Third-party,Processing
ORD-2023000834,2025-09-29,Customer_115,East,Nanjing,ThinkPad X1,Electronics,Laptops,3,1404.31,4212.93,Bank Transfer,Phone,Shipped
ORD-2023000835,2025-01-24,Customer_158,Central,Changsha,Silk Dress,Clothing,Women's Wear,1,138.93,138.93,Alipay,Phone,Cancelled
ORD-2023000836,2024-04-04,Customer_166,North,Beijing,Standing Desk,Home & Garden,Furniture,3,569.85,1709.55,Alipay,Phone,Returned
ORD-2023000837,2025-09-05,Customer_77,Central,Wuhan,Yoga Mat Premium,Sports,Yoga,4,48.08,192.32,Alipay,Website,Shipped
ORD-2023000838,2023-06-06,Customer_12,South,Xiamen,Silk Dress,Clothing,Women's Wear,3,131.65,394.95,COD,App,Returned
ORD-2023000839,2024-06-02,Customer_91,West,Chongqing,ThinkPad X1,Electronics,Laptops,4,1466.51,5866.04,WeChat Pay,Third-party,Completed
ORD-2023000840,2024-01-09,Customer_101,Central,Wuhan,ThinkPad X1,Electronics,Laptops,4,1264.51,5058.04,Credit Card,App,Cancelled
ORD-2023000841,2025-07-10,Customer_160,East,Hangzhou,LED Floor Lamp,Home & Garden,Lighting,4,95.87,383.48,WeChat Pay,Store,Processing
ORD-2023000842,2023-08-06,Customer_112,South,Shenzhen,MacBook Air,Electronics,Laptops,5,1112.43,5562.15,COD,App,Completed
ORD-2023000843,2025-07-31,Customer_178,West,Chengdu,iPhone 15,Electronics,Smartphones,2,1045.69,2091.38,Bank Transfer,Third-party,Cancelled
ORD-2023000844,2025-03-19,Customer_78,East,Nanjing,The Great Novel,Books,Fiction,3,26.42,79.26,Credit Card,Website,Processing
ORD-2023000845,2024-01-21,Customer_7,North,Beijing,ThinkPad X1,Electronics,Laptops,1,1481.27,1481.27,Alipay,Phone,Processing
ORD-2023000846,2024-09-08,Customer_198,South,Guangzhou,Data Science 101,Books,Non-Fiction,5,45.35,226.75,Bank Transfer,Website,Cancelled
ORD-2023000847,2025-06-30,Customer_125,West,Chengdu,ThinkPad X1,Electronics,Laptops,2,1567.89,3135.78,Bank Transfer,App,Cancelled
ORD-2023000848,2025-03-13,Customer_14,Central,Wuhan,iPad Air,Electronics,Tablets,3,611.48,1834.44,WeChat Pay,App,Completed
ORD-2023000849,2024-08-18,Customer_10,West,Chongqing,Wool Scarf,Clothing,Accessories,5,40.12,200.6,Bank Transfer,Phone,Cancelled
ORD-2023000850,2023-05-05,Customer_136,Central,Changsha,The Great Novel,Books,Fiction,4,22.98,91.92,Credit Card,Phone,Returned
ORD-2023000851,2025-05-04,Customer_122,East,Nanjing,MacBook Air,Electronics,Laptops,3,1340.32,4020.96,Credit Card,Phone,Returned
ORD-2023000852,2024-08-12,Customer_186,East,Hangzhou,Dark Chocolate Box,Food & Beverage,Snacks,4,12.84,51.36,Alipay,Phone,Shipped
ORD-2023000853,2024-11-25,Customer_155,West,Chengdu,Standing Desk,Home & Garden,Furniture,2,512.12,1024.24,Bank Transfer,Website,Shipped
ORD-2023000854,2023-11-28,Customer_160,West,Chongqing,Organic Coffee Beans,Food & Beverage,Beverages,3,21.76,65.28,Alipay,Store,Completed
ORD-2023000855,2025-10-04,Customer_26,West,Chengdu,Sony WH-1000XM5,Electronics,Headphones,2,313.02,626.04,Bank Transfer,Phone,Shipped
ORD-2023000856,2025-01-04,Customer_67,South,Shenzhen,Ceramic Mug Set,Home & Garden,Kitchenware,1,33.34,33.34,WeChat Pay,Website,Processing
ORD-2023000857,2024-04-09,Customer_31,Central,Wuhan,MacBook Air,Electronics,Laptops,3,1174.04,3522.12,COD,Website,Cancelled
ORD-2023000858,2024-07-01,Customer_39,East,Hangzhou,Dumbbell Set 20kg,Sports,Fitness Equipment,1,96.21,96.21,COD,Third-party,Completed
ORD-2023000859,2023-07-28,Customer_144,North,Tianjin,Leather Boots,Clothing,Footwear,1,181.64,181.64,Credit Card,Third-party,Completed
ORD-2023000860,2023-11-18,Customer_187,South,Xiamen,ThinkPad X1,Electronics,Laptops,2,1571.49,3142.98,WeChat Pay,Phone,Returned
ORD-2023000861,2024-11-16,Customer_36,West,Xi'an,ThinkPad X1,Electronics,Laptops,2,1460.73,2921.46,Credit Card,Website,Cancelled
ORD-2023000862,2025-10-31,Customer_44,West,Chengdu,Canon EOS R6,Electronics,Cameras,4,2380.04,9520.16,Credit Card,Store,Shipped
ORD-2023000863,2025-12-20,Customer_108,West,Chongqing,Data Science 101,Books,Non-Fiction,2,44.77,89.54,Alipay,Website,Cancelled
ORD-2023000864,2025-01-10,Customer_8,West,Chongqing,Leather Boots,Clothing,Footwear,5,173.05,865.25,Bank Transfer,Website,Completed
ORD-2023000865,2023-12-03,Customer_112,Central,Wuhan,MacBook Air,Electronics,Laptops,3,1132.39,3397.17,Credit Card,Phone,Completed
ORD-2023000866,2025-05-08,Customer_103,South,Xiamen,Galaxy S24,Electronics,Smartphones,5,1026.48,5132.4,COD,Store,Shipped
ORD-2023000867,2023-10-28,Customer_180,East,Shanghai,Running Shoes Pro,Sports,Running,5,153.93,769.65,Bank Transfer,Phone,Processing
ORD-2023000868,2025-04-08,Customer_199,Central,Changsha,The Great Novel,Books,Fiction,4,26.47,105.88,Alipay,Store,Completed
ORD-2023000869,2023-09-16,Customer_134,North,Shenyang,Camping Tent 4P,Sports,Outdoor,4,319.19,1276.76,COD,Store,Processing
ORD-2023000870,2023-11-24,Customer_6,North,Shenyang,Ceramic Mug Set,Home & Garden,Kitchenware,3,29.19,87.57,Credit Card,Third-party,Returned
ORD-2023000871,2023-08-15,Customer_188,East,Shanghai,Yoga Mat Premium,Sports,Yoga,4,56.16,224.64,Credit Card,Store,Shipped
ORD-2023000872,2023-09-13,Customer_115,Central,Zhengzhou,ThinkPad X1,Electronics,Laptops,1,1506.68,1506.68,WeChat Pay,Third-party,Completed
ORD-2023000873,2025-12-28,Customer_153,West,Chongqing,Canon EOS R6,Electronics,Cameras,5,2548.18,12740.9,Alipay,Store,Shipped
ORD-2023000874,2025-02-12,Customer_134,East,Nanjing,Dark Chocolate Box,Food & Beverage,Snacks,5,15.77,78.85,Alipay,App,Shipped
ORD-2023000875,2023-10-28,Customer_183,Central,Changsha,iPad Air,Electronics,Tablets,3,590.79,1772.37,Bank Transfer,Phone,Completed
ORD-2023000876,2025-07-02,Customer_20,North,Beijing,Silk Dress,Clothing,Women's Wear,2,128.08,256.16,WeChat Pay,Third-party,Cancelled
ORD-2023000877,2025-10-18,Customer_163,Central,Changsha,Standing Desk,Home & Garden,Furniture,4,554.69,2218.76,Bank Transfer,Phone,Cancelled
ORD-2023000878,2025-07-26,Customer_34,West,Chengdu,AirPods Pro,Electronics,Headphones,5,221.15,1105.75,COD,Third-party,Completed
ORD-2023000879,2025-01-26,Customer_31,South,Guangzhou,Wool Scarf,Clothing,Accessories,1,41.88,41.88,COD,Phone,Completed
ORD-2023000880,2023-11-10,Customer_31,North,Tianjin,LED Floor Lamp,Home & Garden,Lighting,3,76.73,230.19,WeChat Pay,Store,Shipped
ORD-2023000881,2023-10-19,Customer_151,East,Hangzhou,Wool Scarf,Clothing,Accessories,1,42.41,42.41,Bank Transfer,App,Shipped
ORD-2023000882,2024-12-15,Customer_18,East,Shanghai,Sony WH-1000XM5,Electronics,Headphones,4,296.87,1187.48,Credit Card,Phone,Cancelled
ORD-2023000883,2025-02-11,Customer_122,Central,Zhengzhou,LED Floor Lamp,Home & Garden,Lighting,4,99.69,398.76,COD,Website,Processing
ORD-2023000884,2023-11-02,Customer_187,Central,Changsha,Leather Boots,Clothing,Footwear,4,166.98,667.92,WeChat Pay,App,Returned
ORD-2023000885,2024-11-25,Customer_139,Central,Zhengzhou,Denim Jacket,Clothing,Men's Wear,2,88.49,176.98,Credit Card,Phone,Shipped
ORD-2023000886,2024-09-24,Customer_144,North,Beijing,Dark Chocolate Box,Food & Beverage,Snacks,1,15.31,15.31,Credit Card,Third-party,Completed
ORD-2023000887,2025-12-04,Customer_49,South,Xiamen,Ceramic Mug Set,Home & Garden,Kitchenware,5,31.24,156.2,Bank Transfer,Third-party,Completed
ORD-2023000888,2024-07-17,Customer_53,North,Shenyang,Ceramic Mug Set,Home & Garden,Kitchenware,2,33.02,66.04,Alipay,Third-party,Cancelled
ORD-2023000889,2023-04-03,Customer_126,North,Shenyang,The Great Novel,Books,Fiction,3,24.25,72.75,Credit Card,Store,Cancelled
ORD-2023000890,2024-06-10,Customer_24,South,Guangzhou,iPhone 15,Electronics,Smartphones,5,944.27,4721.35,Credit Card,App,Returned
ORD-2023000891,2023-07-03,Customer_40,South,Guangzhou,AirPods Pro,Electronics,Headphones,2,230.74,461.48,WeChat Pay,Phone,Processing
ORD-2023000892,2023-04-30,Customer_77,North,Shenyang,Camping Tent 4P,Sports,Outdoor,2,256.59,513.18,Bank Transfer,App,Shipped
ORD-2023000893,2023-09-05,Customer_14,South,Guangzhou,Camping Tent 4P,Sports,Outdoor,3,287.83,863.49,Alipay,Website,Returned
ORD-2023000894,2025-02-27,Customer_30,Central,Wuhan,Wool Scarf,Clothing,Accessories,5,41.95,209.75,WeChat Pay,App,Shipped
ORD-2023000895,2025-04-14,Customer_163,West,Xi'an,Silk Dress,Clothing,Women's Wear,1,128.39,128.39,Alipay,App,Shipped
ORD-2023000896,2023-09-15,Customer_78,Central,Changsha,Organic Coffee Beans,Food & Beverage,Beverages,1,18.47,18.47,COD,Phone,Cancelled
ORD-2023000897,2023-10-19,Customer_96,North,Shenyang,Standing Desk,Home & Garden,Furniture,2,541.35,1082.7,COD,Website,Processing
ORD-2023000898,2025-08-09,Customer_159,Central,Zhengzhou,Ceramic Mug Set,Home & Garden,Kitchenware,4,25.01,100.04,WeChat Pay,Website,Completed
ORD-2023000899,2025-02-17,Customer_90,North,Tianjin,Running Shoes Pro,Sports,Running,5,137.86,689.3,Alipay,Third-party,Returned
ORD-2023000900,2024-09-07,Customer_23,East,Shanghai,Sony WH-1000XM5,Electronics,Headphones,5,355.6,1778.0,Bank Transfer,App,Processing
ORD-2023000901,2024-10-13,Customer_175,Central,Zhengzhou,Silk Dress,Clothing,Women's Wear,2,133.27,266.54,WeChat Pay,Store,Cancelled
ORD-2023000902,2025-07-30,Customer_154,East,Shanghai,Organic Coffee Beans,Food & Beverage,Beverages,3,19.04,57.12,WeChat Pay,App,Processing
ORD-2023000903,2023-12-22,Customer_106,North,Shenyang,Wool Scarf,Clothing,Accessories,1,43.7,43.7,COD,Phone,Cancelled
ORD-2023000904,2025-06-30,Customer_173,Central,Wuhan,Data Science 101,Books,Non-Fiction,1,50.57,50.57,Credit Card,Store,Cancelled
ORD-2023000905,2023-01-18,Customer_32,Central,Zhengzhou,Denim Jacket,Clothing,Men's Wear,2,87.04,174.08,Bank Transfer,Store,Processing
ORD-2023000906,2025-01-02,Customer_50,West,Chengdu,Canon EOS R6,Electronics,Cameras,1,2692.74,2692.74,Credit Card,Third-party,Shipped
ORD-2023000907,2025-10-06,Customer_181,South,Shenzhen,Wool Scarf,Clothing,Accessories,3,33.58,100.74,COD,Website,Completed
ORD-2023000908,2025-10-21,Customer_127,South,Xiamen,Denim Jacket,Clothing,Men's Wear,1,87.77,87.77,Alipay,Third-party,Processing
ORD-2023000909,2023-05-14,Customer_151,Central,Changsha,Organic Coffee Beans,Food & Beverage,Beverages,5,20.38,101.9,Alipay,App,Processing
ORD-2023000910,2024-07-15,Customer_50,East,Nanjing,Canon EOS R6,Electronics,Cameras,5,2670.61,13353.05,Credit Card,Third-party,Returned
ORD-2023000911,2025-05-24,Customer_165,East,Nanjing,Ceramic Mug Set,Home & Garden,Kitchenware,4,24.67,98.68,Credit Card,Store,Cancelled
ORD-2023000912,2025-01-10,Customer_133,West,Chongqing,ThinkPad X1,Electronics,Laptops,5,1384.98,6924.9,Credit Card,Website,Completed
ORD-2023000913,2025-03-13,Customer_50,East,Hangzhou,Ceramic Mug Set,Home & Garden,Kitchenware,4,27.4,109.6,WeChat Pay,App,Returned
ORD-2023000914,2024-05-26,Customer_51,North,Shenyang,Canon EOS R6,Electronics,Cameras,4,2842.19,11368.76,Alipay,Store,Shipped
ORD-2023000915,2025-06-03,Customer_7,North,Shenyang,Data Science 101,Books,Non-Fiction,1,42.91,42.91,COD,Store,Shipped
ORD-2023000916,2023-04-22,Customer_86,South,Shenzhen,Wool Scarf,Clothing,Accessories,2,44.37,88.74,COD,Website,Completed
ORD-2023000917,2023-09-13,Customer_22,Central,Changsha,Leather Boots,Clothing,Footwear,1,164.98,164.98,Credit Card,App,Cancelled
ORD-2023000918,2025-06-24,Customer_15,East,Nanjing,MacBook Air,Electronics,Laptops,2,1041.45,2082.9,WeChat Pay,Third-party,Cancelled
ORD-2023000919,2024-08-26,Customer_98,North,Beijing,Organic Coffee Beans,Food & Beverage,Beverages,1,20.35,20.35,Bank Transfer,App,Returned
ORD-2023000920,2025-02-25,Customer_119,West,Chengdu,The Great Novel,Books,Fiction,5,21.32,106.6,Bank Transfer,Third-party,Returned
ORD-2023000921,2024-11-03,Customer_151,North,Tianjin,Data Science 101,Books,Non-Fiction,1,49.3,49.3,Alipay,App,Completed
ORD-2023000922,2024-02-01,Customer_147,North,Shenyang,Dark Chocolate Box,Food & Beverage,Snacks,1,15.41,15.41,Alipay,Third-party,Shipped
ORD-2023000923,2024-05-12,Customer_36,East,Hangzhou,Wool Scarf,Clothing,Accessories,5,38.35,191.75,Credit Card,App,Processing
ORD-2023000924,2025-01-02,Customer_80,East,Nanjing,Silk Dress,Clothing,Women's Wear,5,146.79,733.95,COD,Third-party,Processing
ORD-2023000925,2025-01-25,Customer_3,South,Guangzhou,Yoga Mat Premium,Sports,Yoga,5,46.69,233.45,COD,Third-party,Processing
ORD-2023000926,2025-05-14,Customer_89,North,Beijing,Standing Desk,Home & Garden,Furniture,5,552.7,2763.5,Alipay,Website,Processing
ORD-2023000927,2025-08-15,Customer_154,North,Tianjin,iPad Air,Electronics,Tablets,4,634.0,2536.0,WeChat Pay,Third-party,Returned
ORD-2023000928,2023-08-03,Customer_117,East,Nanjing,Yoga Mat Premium,Sports,Yoga,4,46.48,185.92,Credit Card,Phone,Processing
ORD-2023000929,2024-03-12,Customer_62,North,Shenyang,Canon EOS R6,Electronics,Cameras,2,2473.91,4947.82,Bank Transfer,Store,Cancelled
ORD-2023000930,2023-06-01,Customer_92,South,Guangzhou,Sony WH-1000XM5,Electronics,Headphones,1,334.64,334.64,Credit Card,Third-party,Completed
ORD-2023000931,2025-01-07,Customer_12,South,Guangzhou,Leather Boots,Clothing,Footwear,2,165.26,330.52,Credit Card,Website,Processing
ORD-2023000932,2024-11-26,Customer_142,East,Shanghai,Canon EOS R6,Electronics,Cameras,3,2663.06,7989.18,Alipay,Website,Processing
